timestamp,event,poly_price,bf_odds,ev_net,sentiment,result_15min,latency_ms,gas_pc,drift,tokens_cost,volatility_tag
2026-02-06T18:54:31.177226,Verona v Pisa,0.315,3.3,60.69%,0.5,PENDING,0.00,0.02%,0.00,0.00200,NORMAL
2026-02-06T18:54:32.378782,Nice v Monaco,0.25,4.2,103.34%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:54:36.077509,Barcelona v Mallorca,0.055,19.0,820.40%,0.5,PENDING,0.00,0.00%,0.00,0.00200,NORMAL
2026-02-06T18:54:39.240131,Mainz v Augsburg,0.265,3.85,89.16%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:54:41.672801,Elversberg v Hertha Berlin,0.45,2.3,12.39%,0.5,PENDING,0.00,0.08%,0.00,0.00200,NORMAL
2026-02-06T18:54:44.237675,Le Havre v Strasbourg,0.22,4.7,129.27%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:54:47.831045,NAC Breda v Excelsior,0.215,4.6,129.44%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:54:50.295262,Fortuna Sittard v Sparta Rotterdam,0.285,3.75,79.97%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:54:53.093316,Al-Kholood Club v Al-Shabab (KSA),0.245,5.3,128.94%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:54:54.491607,Real Sociedad v Elche,0.235,4.3,112.23%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:54:56.783405,Union Berlin v Eintracht Frankfurt,0.455,2.22,9.84%,0.5,PENDING,0.00,0.10%,0.00,0.00200,NORMAL
2026-02-06T18:54:58.796239,Auxerre v Paris FC,0.325,3.2,55.80%,0.5,PENDING,0.00,0.02%,0.00,0.00200,NORMAL
2026-02-06T18:54:58.979944,Roma v Cagliari,0.235,4.5,117.05%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:55:01.357761,Burnley v West Ham,0.275,3.75,83.27%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:55:13.474987,St Etienne v Montpellier,0.24,4.6,116.99%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:55:16.897094,Mantova v SSD Bari,0.235,4.4,114.67%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:55:19.072647,Burnley v West Ham,0.295,3.45,69.77%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:55:21.624333,Teplice v MFK Karvina,0.39,2.72,31.17%,0.5,PENDING,0.00,0.03%,0.00,0.00200,NORMAL
2026-02-06T18:55:30.985270,Braga v Rio Ave,0.14,9.0,295.07%,0.5,PENDING,0.00,0.00%,0.00,0.00200,NORMAL
2026-02-06T18:55:33.516112,Fiorentina v Torino,0.255,4.0,96.54%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:55:36.417507,Audax Italiano v Univ de Concepcion,0.295,3.5,70.98%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:55:39.113269,Fatih Karagumruk Istanbul v Antalyaspor,0.305,3.35,64.54%,0.5,PENDING,0.00,0.02%,0.00,0.00200,NORMAL
2026-02-06T18:55:39.734585,Las Palmas v Burgos,0.29,3.5,72.46%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:55:42.570219,FC Koln v RB Leipzig,0.485,2.16,4.93%,0.5,PENDING,0.00,0.20%,0.00,0.00200,NORMAL
2026-02-06T18:55:47.150788,St Pauli v Stuttgart,0.255,3.95,95.31%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:55:50.952262,Genoa v Napoli,0.205,5.0,144.95%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:55:55.582627,Aldosivi v Rosario Central,0.45,2.32,12.87%,0.5,PENDING,0.00,0.08%,0.00,0.00200,NORMAL
2026-02-06T18:56:04.812097,Freiburg v Werder Bremen,0.255,4.1,98.95%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:56:56.987159,Indiana Pacers @ Milwaukee Bucks,0.515,2.1,0.38%,0.5,PENDING,0.00,2.64%,0.00,0.00200,NORMAL
2026-02-06T18:57:12.353513,Fulham v Everton,0.255,4.0,96.54%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:57:14.955306,Atalanta v US Cremonese,0.1,10.5,407.63%,0.5,PENDING,0.00,0.00%,0.00,0.00200,NORMAL
2026-02-06T18:57:15.052385,Memphis Grizzlies @ Portland Trail Blazers,0.285,5.2,108.13%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:57:15.613461,Angers v Toulouse,0.31,3.35,63.20%,0.5,PENDING,0.00,0.02%,0.00,0.00200,NORMAL
2026-02-06T18:57:17.678128,Verona v Pisa,0.315,3.3,60.69%,0.5,PENDING,0.00,0.02%,0.00,0.00200,NORMAL
2026-02-06T18:57:19.140573,Nice v Monaco,0.25,4.2,103.34%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:57:24.798086,Barcelona v Mallorca,0.055,19.0,820.40%,0.5,PENDING,0.00,0.00%,0.00,0.00200,NORMAL
2026-02-06T18:57:29.016390,Mainz v Augsburg,0.265,3.85,89.16%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:57:33.553075,Elversberg v Hertha Berlin,0.45,2.3,12.39%,0.5,PENDING,0.00,0.08%,0.00,0.00200,NORMAL
2026-02-06T18:57:36.668195,Le Havre v Strasbourg,0.22,4.7,129.27%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:57:42.985866,NAC Breda v Excelsior,0.215,4.7,131.93%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:57:46.616669,Fortuna Sittard v Sparta Rotterdam,0.285,3.75,79.97%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:57:51.855589,Al-Kholood Club v Al-Shabab (KSA),0.245,5.3,128.94%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:57:53.925949,Real Sociedad v Elche,0.235,4.3,112.23%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:57:56.912281,Union Berlin v Eintracht Frankfurt,0.455,2.24,10.32%,0.5,PENDING,0.00,0.10%,0.00,0.00200,NORMAL
2026-02-06T18:58:00.175069,Auxerre v Paris FC,0.325,3.2,55.80%,0.5,PENDING,0.00,0.02%,0.00,0.00200,NORMAL
2026-02-06T18:58:00.384514,Roma v Cagliari,0.235,4.5,117.05%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:58:03.328977,Burnley v West Ham,0.275,3.75,83.27%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:58:43.498565,St Etienne v Montpellier,0.24,4.6,116.99%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:58:51.315717,Mantova v SSD Bari,0.235,4.4,114.67%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:58:54.229104,Burnley v West Ham,0.295,3.45,69.77%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:58:58.496444,Teplice v MFK Karvina,0.39,2.72,31.17%,0.5,PENDING,0.00,0.03%,0.00,0.00200,NORMAL
2026-02-06T18:59:18.831661,Braga v Rio Ave,0.14,9.0,295.07%,0.5,PENDING,0.00,0.00%,0.00,0.00200,NORMAL
2026-02-06T18:59:32.376128,Fiorentina v Torino,0.255,4.0,96.54%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:59:38.492263,Audax Italiano v Univ de Concepcion,0.285,3.5,73.96%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T18:59:49.472884,Fatih Karagumruk Istanbul v Antalyaspor,0.305,3.35,64.54%,0.5,PENDING,0.00,0.02%,0.00,0.00200,NORMAL
2026-02-06T18:59:50.590542,VERIFY_Fulham v Everton,,2.24,,,HIGH_VOLATILITY_RISK,,,0.4400,,HIGH_VOLATILITY_RISK
2026-02-06T18:59:50.664927,Las Palmas v Burgos,0.29,3.5,72.46%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T19:00:01.984083,VERIFY_Atalanta v US Cremonese,,1.41,,,HIGH_VOLATILITY_RISK,,,0.8657,,HIGH_VOLATILITY_RISK
2026-02-06T19:00:02.069618,VERIFY_Memphis Grizzlies @ Portland Trail Blazers,,4.2,,,DATA_LOGGED,,,0.1923,,DATA_LOGGED
2026-02-06T19:00:02.177436,VERIFY_Angers v Toulouse,,2.38,,,DATA_LOGGED,,,0.2896,,DATA_LOGGED
2026-02-06T19:00:02.185742,St Pauli v Stuttgart,0.255,3.95,95.31%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T19:00:07.045853,VERIFY_Verona v Pisa,,2.7,,,DATA_LOGGED,,,0.1818,,DATA_LOGGED
2026-02-06T19:00:07.050213,Genoa v Napoli,0.205,5.0,144.95%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T19:00:12.446639,VERIFY_Nice v Monaco,,2.3,,,HIGH_VOLATILITY_RISK,,,0.4524,,HIGH_VOLATILITY_RISK
2026-02-06T19:00:12.798383,VERIFY_Barcelona v Mallorca,,1.18,,,HIGH_VOLATILITY_RISK,,,0.9379,,HIGH_VOLATILITY_RISK
2026-02-06T19:00:13.129396,VERIFY_Mainz v Augsburg,,2.14,,,HIGH_VOLATILITY_RISK,,,0.4442,,HIGH_VOLATILITY_RISK
2026-02-06T19:00:13.147993,Aldosivi v Rosario Central,0.45,2.32,12.87%,0.5,PENDING,0.00,0.08%,0.00,0.00200,NORMAL
2026-02-06T19:00:24.808041,VERIFY_Elversberg v Hertha Berlin,,2.3,,,DATA_LOGGED,,,0.0000,,DATA_LOGGED
2026-02-06T19:00:24.912862,VERIFY_Le Havre v Strasbourg,,1.95,,,HIGH_VOLATILITY_RISK,,,0.5851,,HIGH_VOLATILITY_RISK
2026-02-06T19:00:24.989313,VERIFY_Fortuna Sittard v Sparta Rotterdam,,2.68,,,DATA_LOGGED,,,0.2853,,DATA_LOGGED
2026-02-06T19:00:25.041052,Freiburg v Werder Bremen,0.255,4.1,98.95%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T19:00:27.478634,VERIFY_NAC Breda v Excelsior,,1.98,,,HIGH_VOLATILITY_RISK,,,0.6040,,HIGH_VOLATILITY_RISK
2026-02-06T19:00:37.752179,VERIFY_Al-Kholood Club v Al-Shabab (KSA),,2.22,,,HIGH_VOLATILITY_RISK,,,0.5811,,HIGH_VOLATILITY_RISK
2026-02-06T19:00:37.826781,VERIFY_Real Sociedad v Elche,,1.7,,,HIGH_VOLATILITY_RISK,,,0.6047,,HIGH_VOLATILITY_RISK
2026-02-06T19:00:38.138064,VERIFY_Union Berlin v Eintracht Frankfurt,,2.24,,,DATA_LOGGED,,,0.0090,,DATA_LOGGED
2026-02-06T19:00:38.217049,VERIFY_Auxerre v Paris FC,,2.66,,,DATA_LOGGED,,,0.1688,,DATA_LOGGED
2026-02-06T19:00:38.296309,VERIFY_Roma v Cagliari,,1.58,,,HIGH_VOLATILITY_RISK,,,0.6489,,HIGH_VOLATILITY_RISK
2026-02-06T19:00:38.375251,VERIFY_Burnley v West Ham,,2.36,,,HIGH_VOLATILITY_RISK,,,0.3707,,HIGH_VOLATILITY_RISK
2026-02-06T19:00:38.452378,VERIFY_St Etienne v Montpellier,,2.22,,,HIGH_VOLATILITY_RISK,,,0.5174,,HIGH_VOLATILITY_RISK
2026-02-06T19:00:38.533002,VERIFY_Mantova v SSD Bari,,2.28,,,HIGH_VOLATILITY_RISK,,,0.4818,,HIGH_VOLATILITY_RISK
2026-02-06T19:00:38.611583,VERIFY_Burnley v West Ham,,2.36,,,HIGH_VOLATILITY_RISK,,,0.3159,,HIGH_VOLATILITY_RISK
2026-02-06T19:00:38.686877,VERIFY_Teplice v MFK Karvina,,2.72,,,DATA_LOGGED,,,0.0000,,DATA_LOGGED
2026-02-06T19:01:38.872632,VERIFY_Braga v Rio Ave,,1.3,,,HIGH_VOLATILITY_RISK,,,0.8556,,HIGH_VOLATILITY_RISK
2026-02-06T19:01:38.951250,VERIFY_Fiorentina v Torino,,1.79,,,HIGH_VOLATILITY_RISK,,,0.5525,,HIGH_VOLATILITY_RISK
2026-02-06T19:01:39.028142,VERIFY_Audax Italiano v Univ de Concepcion,,2.48,,,DATA_LOGGED,,,0.2914,,DATA_LOGGED
2026-02-06T19:01:39.126687,VERIFY_Fatih Karagumruk Istanbul v Antalyaspor,,2.5,,,DATA_LOGGED,,,0.2537,,DATA_LOGGED
2026-02-06T19:01:39.214382,VERIFY_Las Palmas v Burgos,,1.97,,,HIGH_VOLATILITY_RISK,,,0.4371,,HIGH_VOLATILITY_RISK
2026-02-06T19:01:39.314130,VERIFY_FC Koln v RB Leipzig,,2.16,,,DATA_LOGGED,,,0.0000,,DATA_LOGGED
2026-02-06T19:01:39.390493,VERIFY_St Pauli v Stuttgart,,1.91,,,HIGH_VOLATILITY_RISK,,,0.5165,,HIGH_VOLATILITY_RISK
2026-02-06T19:01:39.483840,VERIFY_Indiana Pacers @ Milwaukee Bucks,,1.98,,,DATA_LOGGED,,,0.0388,,DATA_LOGGED
2026-02-06T19:01:39.564444,VERIFY_Genoa v Napoli,,2.08,,,HIGH_VOLATILITY_RISK,,,0.5840,,HIGH_VOLATILITY_RISK
2026-02-06T19:01:39.655895,VERIFY_Aldosivi v Rosario Central,,2.32,,,DATA_LOGGED,,,0.0000,,DATA_LOGGED
2026-02-06T19:01:39.735306,VERIFY_Freiburg v Werder Bremen,,1.95,,,HIGH_VOLATILITY_RISK,,,0.5244,,HIGH_VOLATILITY_RISK
2026-02-06T19:01:39.811544,VERIFY_Fulham v Everton,,2.24,,,HIGH_VOLATILITY_RISK,,,0.4400,,HIGH_VOLATILITY_RISK
2026-02-06T19:01:39.889079,VERIFY_Atalanta v US Cremonese,,1.41,,,HIGH_VOLATILITY_RISK,,,0.8657,,HIGH_VOLATILITY_RISK
2026-02-06T19:01:39.970452,VERIFY_Memphis Grizzlies @ Portland Trail Blazers,,4.2,,,DATA_LOGGED,,,0.1923,,DATA_LOGGED
2026-02-06T19:01:40.057117,VERIFY_Angers v Toulouse,,2.38,,,DATA_LOGGED,,,0.2896,,DATA_LOGGED
2026-02-06T19:01:40.134902,VERIFY_Verona v Pisa,,2.7,,,DATA_LOGGED,,,0.1818,,DATA_LOGGED
2026-02-06T19:01:40.216541,VERIFY_Nice v Monaco,,2.3,,,HIGH_VOLATILITY_RISK,,,0.4524,,HIGH_VOLATILITY_RISK
2026-02-06T19:01:40.329135,VERIFY_Barcelona v Mallorca,,1.19,,,HIGH_VOLATILITY_RISK,,,0.9374,,HIGH_VOLATILITY_RISK
2026-02-06T19:01:40.406344,VERIFY_Mainz v Augsburg,,2.14,,,HIGH_VOLATILITY_RISK,,,0.4442,,HIGH_VOLATILITY_RISK
2026-02-06T19:01:40.481488,VERIFY_Elversberg v Hertha Berlin,,2.3,,,DATA_LOGGED,,,0.0000,,DATA_LOGGED
2026-02-06T19:01:40.575447,VERIFY_Le Havre v Strasbourg,,1.95,,,HIGH_VOLATILITY_RISK,,,0.5851,,HIGH_VOLATILITY_RISK
2026-02-06T19:01:40.657245,VERIFY_Fortuna Sittard v Sparta Rotterdam,,2.68,,,DATA_LOGGED,,,0.2853,,DATA_LOGGED
2026-02-06T19:01:40.735241,VERIFY_NAC Breda v Excelsior,,1.98,,,HIGH_VOLATILITY_RISK,,,0.5959,,HIGH_VOLATILITY_RISK
2026-02-06T19:01:40.810122,VERIFY_Al-Kholood Club v Al-Shabab (KSA),,2.22,,,HIGH_VOLATILITY_RISK,,,0.5811,,HIGH_VOLATILITY_RISK
2026-02-06T19:01:40.884307,VERIFY_Real Sociedad v Elche,,1.7,,,HIGH_VOLATILITY_RISK,,,0.6047,,HIGH_VOLATILITY_RISK
2026-02-06T19:01:40.959910,VERIFY_Union Berlin v Eintracht Frankfurt,,2.24,,,DATA_LOGGED,,,0.0090,,DATA_LOGGED
2026-02-06T19:01:41.037573,VERIFY_Auxerre v Paris FC,,2.66,,,DATA_LOGGED,,,0.1688,,DATA_LOGGED
2026-02-06T19:01:41.117877,VERIFY_Roma v Cagliari,,1.58,,,HIGH_VOLATILITY_RISK,,,0.6489,,HIGH_VOLATILITY_RISK
2026-02-06T19:01:41.200829,VERIFY_Burnley v West Ham,,2.36,,,HIGH_VOLATILITY_RISK,,,0.3707,,HIGH_VOLATILITY_RISK
2026-02-06T19:02:08.810932,Fulham v Everton,0.255,4.0,96.54%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T19:02:11.420188,St Etienne v Montpellier,0.25,4.6,112.38%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T19:02:12.051423,Memphis Grizzlies @ Portland Trail Blazers,0.285,5.2,108.13%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T19:02:14.090494,Atalanta v US Cremonese,0.1,10.5,407.63%,0.5,PENDING,0.00,0.00%,0.00,0.00200,NORMAL
2026-02-06T19:02:15.520557,Angers v Toulouse,0.31,3.35,63.20%,0.5,PENDING,0.00,0.02%,0.00,0.00200,NORMAL
2026-02-06T19:02:18.980201,Verona v Pisa,0.315,3.3,60.69%,0.5,PENDING,0.00,0.02%,0.00,0.00200,NORMAL
2026-02-06T19:02:21.089446,Nice v Monaco,0.25,4.2,103.34%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T19:02:25.433106,Barcelona v Mallorca,0.055,19.0,820.40%,0.5,PENDING,0.00,0.00%,0.00,0.00200,NORMAL
2026-02-06T19:02:27.371058,Mainz v Augsburg,0.265,3.85,89.16%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T19:02:31.413328,Le Havre v Strasbourg,0.22,4.7,129.27%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T19:02:36.422476,NAC Breda v Excelsior,0.225,4.7,126.67%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T19:02:41.173469,Fortuna Sittard v Sparta Rotterdam,0.285,3.75,79.97%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T19:02:46.913604,Al-Kholood Club v Al-Shabab (KSA),0.245,5.3,128.94%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T19:02:48.453095,VERIFY_St Etienne v Montpellier,,2.22,,,HIGH_VOLATILITY_RISK,,,0.5174,,HIGH_VOLATILITY_RISK
2026-02-06T19:02:48.528093,Real Sociedad v Elche,0.235,4.3,112.23%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T19:02:51.473221,VERIFY_Mantova v SSD Bari,,2.28,,,HIGH_VOLATILITY_RISK,,,0.4818,,HIGH_VOLATILITY_RISK
2026-02-06T19:02:51.549042,VERIFY_Burnley v West Ham,,2.36,,,HIGH_VOLATILITY_RISK,,,0.3159,,HIGH_VOLATILITY_RISK
2026-02-06T19:02:51.555409,Union Berlin v Eintracht Frankfurt,0.455,2.24,10.32%,0.5,PENDING,0.00,0.10%,0.00,0.00200,NORMAL
2026-02-06T19:02:55.554940,VERIFY_Teplice v MFK Karvina,,2.72,,,DATA_LOGGED,,,0.0000,,DATA_LOGGED
2026-02-06T19:02:55.559119,Auxerre v Paris FC,0.325,3.2,55.80%,0.5,PENDING,0.00,0.02%,0.00,0.00200,NORMAL
2026-02-06T19:02:58.186615,VERIFY_Braga v Rio Ave,,1.3,,,HIGH_VOLATILITY_RISK,,,0.8556,,HIGH_VOLATILITY_RISK
2026-02-06T19:02:59.095964,VERIFY_Fiorentina v Torino,,1.79,,,HIGH_VOLATILITY_RISK,,,0.5525,,HIGH_VOLATILITY_RISK
2026-02-06T19:02:59.114073,Roma v Cagliari,0.235,4.5,117.05%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T19:02:59.223297,VERIFY_Audax Italiano v Univ de Concepcion,,2.48,,,DATA_LOGGED,,,0.2914,,DATA_LOGGED
2026-02-06T19:02:59.232491,Burnley v West Ham,0.275,3.75,83.27%,0.5,PENDING,0.00,0.01%,0.00,0.00200,NORMAL
2026-02-06T19:03:02.790170,VERIFY_Fatih Karagumruk Istanbul v Antalyaspor,,2.5,,,DATA_LOGGED,,,0.2537,,DATA_LOGGED
2026-02-06T19:03:02.794218,Indiana Pacers @ Milwaukee Bucks,0.515,2.1,0.38%,0.5,PENDING,0.00,2.64%,0.00,0.00200,NORMAL
2026-02-06T19:03:12.611610,VERIFY_Las Palmas v Burgos,,1.97,,,HIGH_VOLATILITY_RISK,,,0.4371,,HIGH_VOLATILITY_RISK
